Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Transactions_Found,Amount_Match_Count,Post_Snapshot_Count,Valid_Match_Count,Review Result,Refund Transaction ID,Refund Amount,Refund Processed By,Refund Processed Date,Refund Reason,Automated Completion
DH001016,PET001016,CL000138,2025-07-31,33.0,1,1,1,1,Confirmed Unique Match,RT000140,33.0,DH002,2025-08-29,Refund due following policy review,True
DH001017,PET001017,CL000023,2025-07-31,28.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH001018,PET001018,CL000039,2025-07-31,53.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH001019,PET001019,CL000100,2025-07-31,2.64,1,1,1,1,Confirmed Unique Match,RT000475,2.64,FIN001,2025-08-05,Customer account correction,True
DH001020,PET001020,CL000184,2025-07-31,57.64,0,0,0,0,No Accounting Transaction,,,,,,False
DH001021,PET001021,CL000018,2025-07-31,22.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH001022,PET001022,CL000113,2025-07-31,9.51,0,0,0,0,No Accounting Transaction,,,,,,False
DH001023,PET001023,CL000032,2025-07-31,2.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001024,PET001024,CL000192,2025-07-31,183.03,0,0,0,0,No Accounting Transaction,,,,,,False
DH001025,PET001025,CL000026,2025-07-31,47.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH001026,PET001026,CL000005,2025-07-31,154.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH001027,PET001027,CL000010,2025-07-31,8.12,1,1,1,1,Confirmed Unique Match,RT000394,8.12,FIN001,2025-08-30,Refund due following policy review,True
DH001028,PET001028,CL000039,2025-07-31,90.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH001029,PET001029,CL000083,2025-07-31,0.75,1,1,1,1,Confirmed Unique Match,RT000396,0.75,FIN002,2025-08-19,Refund due following policy review,True
DH001030,PET001030,CL000004,2025-07-31,18.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001031,PET001031,CL000164,2025-07-31,5.02,1,1,1,1,Confirmed Unique Match,RT000408,5.02,DH001,2025-08-06,Customer account correction,True
DH001032,PET001032,CL000147,2025-07-31,18.78,0,0,0,0,No Accounting Transaction,,,,,,False
DH001033,PET001033,CL000065,2025-07-31,36.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH001034,PET001034,CL000149,2025-07-31,92.54,1,1,1,1,Confirmed Unique Match,RT000406,92.54,FIN001,2025-08-22,Missed cancellation refund,True
DH001035,PET001035,CL000061,2025-07-31,22.91,0,0,0,0,No Accounting Transaction,,,,,,False
DH001036,PET001036,CL000055,2025-07-31,20.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH001037,PET001037,CL000141,2025-07-31,13.87,0,0,0,0,No Accounting Transaction,,,,,,False
DH001038,PET001038,CL000025,2025-07-31,28.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH001039,PET001039,CL000130,2025-07-31,42.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH001040,PET001040,CL000200,2025-07-31,44.4,0,0,0,0,No Accounting Transaction,,,,,,False
DH001041,PET001041,CL000193,2025-07-31,77.05,0,0,0,0,No Accounting Transaction,,,,,,False
DH001042,PET001042,CL000108,2025-07-31,73.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH001043,PET001043,CL000036,2025-07-31,8.31,0,0,0,0,No Accounting Transaction,,,,,,False
DH001044,PET001044,CL000090,2025-07-31,9.65,1,0,1,0,Amount Mismatch,,,,,,False
DH001045,PET001045,CL000134,2025-07-31,14.11,0,0,0,0,No Accounting Transaction,,,,,,False
DH001046,PET001046,CL000194,2025-07-31,168.28,1,1,1,1,Confirmed Unique Match,RT000302,168.28,FIN002,2025-08-10,Premium collected after cancellation,True
DH001047,PET001047,CL000125,2025-07-31,61.24,0,0,0,0,No Accounting Transaction,,,,,,False
DH001048,PET001048,CL000015,2025-07-31,93.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH001049,PET001049,CL000125,2025-07-31,29.8,1,1,1,1,Confirmed Unique Match,RT000200,29.8,FIN002,2025-08-03,Refund due following policy review,True
DH001050,PET001050,CL000171,2025-07-31,34.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH001051,PET001051,CL000108,2025-07-31,85.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001052,PET001052,CL000172,2025-07-31,143.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH001053,PET001053,CL000175,2025-07-31,48.94,0,0,0,0,No Accounting Transaction,,,,,,False
DH001054,PET001054,CL000166,2025-07-31,26.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH001055,PET001055,CL000079,2025-07-31,7.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH001056,PET001056,CL000087,2025-07-31,94.79,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001057,PET001057,CL000194,2025-07-31,17.12,1,1,1,1,Confirmed Unique Match,RT000411,17.12,DH001,2025-08-24,Missed cancellation refund,True
DH001058,PET001058,CL000038,2025-07-31,76.65,0,0,0,0,No Accounting Transaction,,,,,,False
DH001059,PET001059,CL000011,2025-07-31,16.21,1,1,1,1,Confirmed Unique Match,RT000324,16.21,FIN002,2025-08-20,Customer account correction,True
DH001060,PET001060,CL000063,2025-07-31,271.51,1,1,1,1,Confirmed Unique Match,RT000232,271.51,FIN002,2025-08-13,Refund due following policy review,True
DH001061,PET001061,CL000100,2025-07-31,85.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001062,PET001062,CL000178,2025-07-31,8.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001063,PET001063,CL000027,2025-07-31,80.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH001064,PET001064,CL000112,2025-07-31,9.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH001065,PET001065,CL000185,2025-07-31,20.09,0,0,0,0,No Accounting Transaction,,,,,,False
DH001066,PET001066,CL000080,2025-07-31,36.99,0,0,0,0,No Accounting Transaction,,,,,,False
DH001067,PET001067,CL000157,2025-07-31,7.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001068,PET001068,CL000195,2025-07-31,267.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001069,PET001069,CL000098,2025-07-31,56.93,0,0,0,0,No Accounting Transaction,,,,,,False
DH001070,PET001070,CL000059,2025-07-31,35.89,1,1,1,1,Confirmed Unique Match,RT000279,35.89,DH001,2025-08-09,Missed cancellation refund,True
DH001071,PET001071,CL000025,2025-07-31,48.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH001072,PET001072,CL000047,2025-07-31,49.03,0,0,0,0,No Accounting Transaction,,,,,,False
DH001073,PET001073,CL000039,2025-07-31,72.26,1,1,1,1,Confirmed Unique Match,RT000252,72.26,DH002,2025-08-05,Premium collected after cancellation,True
DH001074,PET001074,CL000043,2025-07-31,199.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH001075,PET001075,CL000030,2025-07-31,53.28,0,0,0,0,No Accounting Transaction,,,,,,False
DH001076,PET001076,CL000123,2025-07-31,95.48,0,0,0,0,No Accounting Transaction,,,,,,False
DH001077,PET001077,CL000137,2025-07-31,40.28,1,1,1,1,Confirmed Unique Match,RT000167,40.28,DH002,2025-08-16,Missed cancellation refund,True
DH001078,PET001078,CL000097,2025-07-31,0.73,0,0,0,0,No Accounting Transaction,,,,,,False
DH001079,PET001079,CL000136,2025-07-31,59.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH001080,PET001080,CL000078,2025-07-31,24.08,0,0,0,0,No Accounting Transaction,,,,,,False
DH001081,PET001081,CL000048,2025-07-31,85.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH001082,PET001082,CL000062,2025-07-31,95.76,0,0,0,0,No Accounting Transaction,,,,,,False
DH001083,PET001083,CL000160,2025-07-31,94.1,0,0,0,0,No Accounting Transaction,,,,,,False
DH001084,PET001084,CL000003,2025-07-31,26.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH001085,PET001085,CL000115,2025-07-31,7.05,0,0,0,0,No Accounting Transaction,,,,,,False
DH001086,PET001086,CL000184,2025-07-31,179.65,0,0,0,0,No Accounting Transaction,,,,,,False
DH001087,PET001087,CL000052,2025-07-31,9.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH001088,PET001088,CL000113,2025-07-31,72.11,0,0,0,0,No Accounting Transaction,,,,,,False
DH001089,PET001089,CL000040,2025-07-31,48.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH001090,PET001090,CL000050,2025-07-31,38.85,1,1,1,1,Confirmed Unique Match,RT000062,38.85,FIN001,2025-08-02,Refund due following policy review,True
DH001091,PET001091,CL000176,2025-07-31,5.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH001092,PET001092,CL000015,2025-07-31,88.44,1,1,1,1,Confirmed Unique Match,RT000054,88.44,DH002,2025-08-10,Customer account correction,True
DH001093,PET001093,CL000176,2025-07-31,72.49,1,1,1,1,Confirmed Unique Match,RT000166,72.49,FIN002,2025-08-21,Missed cancellation refund,True
DH001094,PET001094,CL000138,2025-07-31,61.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001095,PET001095,CL000037,2025-07-31,4.4,1,1,1,1,Confirmed Unique Match,RT000194,4.4,DH002,2025-08-29,Refund due following policy review,True
DH001096,PET001096,CL000107,2025-07-31,28.1,1,1,1,1,Confirmed Unique Match,RT000338,28.1,DH002,2025-08-06,Premium collected after cancellation,True
DH001097,PET001097,CL000183,2025-07-31,17.79,0,0,0,0,No Accounting Transaction,,,,,,False
DH001098,PET001098,CL000165,2025-07-31,25.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH001099,PET001099,CL000133,2025-07-31,47.73,1,1,1,1,Confirmed Unique Match,RT000208,47.73,FIN002,2025-08-18,Refund due following policy review,True
DH001100,PET001100,CL000148,2025-07-31,59.9,0,0,0,0,No Accounting Transaction,,,,,,False
DH001101,PET001101,CL000174,2025-07-31,1.12,0,0,0,0,No Accounting Transaction,,,,,,False
DH001102,PET001102,CL000017,2025-07-31,46.37,1,1,1,1,Confirmed Unique Match,RT000049,46.37,FIN001,2025-08-16,Refund due following policy review,True
DH001103,PET001103,CL000039,2025-07-31,14.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH001104,PET001104,CL000030,2025-07-31,57.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001105,PET001105,CL000113,2025-07-31,17.28,0,0,0,0,No Accounting Transaction,,,,,,False
DH001106,PET001106,CL000035,2025-07-31,83.87,0,0,0,0,No Accounting Transaction,,,,,,False
DH001107,PET001107,CL000022,2025-07-31,49.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001108,PET001108,CL000007,2025-07-31,46.23,1,1,1,1,Confirmed Unique Match,RT000206,46.23,DH002,2025-08-17,Customer account correction,True
DH001109,PET001109,CL000086,2025-07-31,15.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH001110,PET001110,CL000070,2025-07-31,66.79,0,0,0,0,No Accounting Transaction,,,,,,False
DH001111,PET001111,CL000050,2025-07-31,20.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001112,PET001112,CL000196,2025-07-31,1.21,1,1,1,1,Confirmed Unique Match,RT000316,1.21,FIN001,2025-08-26,Premium collected after cancellation,True
DH001113,PET001113,CL000040,2025-07-31,48.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH001114,PET001114,CL000021,2025-07-31,38.73,0,0,0,0,No Accounting Transaction,,,,,,False
DH001115,PET001115,CL000051,2025-07-31,74.77,1,1,1,1,Confirmed Unique Match,RT000089,74.77,FIN002,2025-08-26,Refund due following policy review,True
DH001116,PET001116,CL000139,2025-07-31,17.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH001117,PET001117,CL000076,2025-07-31,75.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001118,PET001118,CL000017,2025-07-31,5.19,0,0,0,0,No Accounting Transaction,,,,,,False
DH001119,PET001119,CL000023,2025-07-31,40.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH001120,PET001120,CL000123,2025-07-31,22.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH001121,PET001121,CL000104,2025-07-31,45.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH001122,PET001122,CL000039,2025-07-31,10.57,0,0,0,0,No Accounting Transaction,,,,,,False
DH001123,PET001123,CL000039,2025-07-31,17.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001124,PET001124,CL000041,2025-07-31,36.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH001125,PET001125,CL000079,2025-07-31,66.94,0,0,0,0,No Accounting Transaction,,,,,,False
DH001126,PET001126,CL000145,2025-07-31,112.63,1,1,1,1,Confirmed Unique Match,RT000196,112.63,DH001,2025-08-08,Refund due following policy review,True
DH001127,PET001127,CL000122,2025-07-31,77.75,1,0,1,0,Amount Mismatch,,,,,,False
DH001128,PET001128,CL000182,2025-07-31,19.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH001129,PET001129,CL000136,2025-07-31,34.11,0,0,0,0,No Accounting Transaction,,,,,,False
DH001130,PET001130,CL000200,2025-07-31,2.84,1,1,1,1,Confirmed Unique Match,RT000267,2.84,DH002,2025-08-19,Missed cancellation refund,True
DH001131,PET001131,CL000081,2025-07-31,76.82,0,0,0,0,No Accounting Transaction,,,,,,False
DH001132,PET001132,CL000064,2025-07-31,71.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001133,PET001133,CL000120,2025-07-31,99.65,0,0,0,0,No Accounting Transaction,,,,,,False
DH001134,PET001134,CL000042,2025-07-31,22.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001135,PET001135,CL000083,2025-07-31,23.07,1,1,1,1,Confirmed Unique Match,RT000192,23.07,FIN001,2025-08-24,Premium collected after cancellation,True
DH001136,PET001136,CL000184,2025-07-31,74.84,1,1,1,1,Confirmed Unique Match,RT000420,74.84,FIN001,2025-08-20,Premium collected after cancellation,True
DH001137,PET001137,CL000087,2025-07-31,3.76,1,1,1,1,Confirmed Unique Match,RT000391,3.76,FIN001,2025-08-03,Premium collected after cancellation,True
DH001138,PET001138,CL000041,2025-07-31,9.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001139,PET001139,CL000060,2025-07-31,290.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH001140,PET001140,CL000141,2025-07-31,2.4,0,0,0,0,No Accounting Transaction,,,,,,False
DH001141,PET001141,CL000055,2025-07-31,10.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH001142,PET001142,CL000084,2025-07-31,69.64,0,0,0,0,No Accounting Transaction,,,,,,False
DH001143,PET001143,CL000053,2025-07-31,32.81,0,0,0,0,No Accounting Transaction,,,,,,False
DH001144,PET001144,CL000065,2025-07-31,10.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH001145,PET001145,CL000155,2025-07-31,96.04,0,0,0,0,No Accounting Transaction,,,,,,False
DH001146,PET001146,CL000003,2025-07-31,286.03,2,2,2,2,Multiple Valid Matches,,,,,,False
DH001147,PET001147,CL000020,2025-07-31,36.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001148,PET001148,CL000163,2025-07-31,84.09,0,0,0,0,No Accounting Transaction,,,,,,False
DH001149,PET001149,CL000070,2025-07-31,5.85,1,0,1,0,Amount Mismatch,,,,,,False
DH001150,PET001150,CL000148,2025-07-31,82.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH001151,PET001151,CL000177,2025-07-31,10.09,1,1,1,1,Confirmed Unique Match,RT000012,10.09,FIN002,2025-08-23,Customer account correction,True
DH001152,PET001152,CL000023,2025-07-31,28.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH001153,PET001153,CL000089,2025-07-31,57.39,1,1,1,1,Confirmed Unique Match,RT000424,57.39,FIN001,2025-08-05,Refund due following policy review,True
DH001154,PET001154,CL000166,2025-08-31,40.15,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001155,PET001155,CL000191,2025-08-31,41.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH001156,PET001156,CL000027,2025-08-31,20.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001157,PET001157,CL000134,2025-08-31,69.65,0,0,0,0,No Accounting Transaction,,,,,,False
DH001158,PET001158,CL000184,2025-08-31,8.04,2,2,2,2,Multiple Valid Matches,,,,,,False
DH001159,PET001159,CL000049,2025-08-31,0.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH001160,PET001160,CL000179,2025-08-31,23.73,0,0,0,0,No Accounting Transaction,,,,,,False
DH001161,PET001161,CL000066,2025-08-31,93.06,1,1,1,1,Confirmed Unique Match,RT000096,93.06,DH002,2025-09-25,Missed cancellation refund,True
DH001162,PET001162,CL000125,2025-08-31,54.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH001163,PET001163,CL000080,2025-08-31,38.16,1,1,1,1,Confirmed Unique Match,RT000481,38.16,DH002,2025-09-18,Missed cancellation refund,True
DH001164,PET001164,CL000018,2025-08-31,28.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH001165,PET001165,CL000042,2025-08-31,6.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH001166,PET001166,CL000046,2025-08-31,52.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001167,PET001167,CL000043,2025-08-31,7.53,1,0,1,0,Amount Mismatch,,,,,,False
DH001168,PET001168,CL000163,2025-08-31,26.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH001169,PET001169,CL000063,2025-08-31,275.11,0,0,0,0,No Accounting Transaction,,,,,,False
DH001170,PET001170,CL000169,2025-08-31,26.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH001171,PET001171,CL000029,2025-08-31,20.64,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001172,PET001172,CL000123,2025-08-31,16.9,0,0,0,0,No Accounting Transaction,,,,,,False
DH001173,PET001173,CL000123,2025-08-31,49.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH001174,PET001174,CL000016,2025-08-31,52.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001175,PET001175,CL000158,2025-08-31,201.91,1,0,1,0,Amount Mismatch,,,,,,False
DH001176,PET001176,CL000181,2025-08-31,57.29,0,0,0,0,No Accounting Transaction,,,,,,False
DH001177,PET001177,CL000084,2025-08-31,271.08,0,0,0,0,No Accounting Transaction,,,,,,False
DH001178,PET001178,CL000162,2025-08-31,6.48,0,0,0,0,No Accounting Transaction,,,,,,False
DH001179,PET001179,CL000079,2025-08-31,23.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH001180,PET001180,CL000198,2025-08-31,59.51,1,1,1,1,Confirmed Unique Match,RT000377,59.51,FIN001,2025-09-17,Customer account correction,True
DH001181,PET001181,CL000075,2025-08-31,60.29,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001182,PET001182,CL000088,2025-08-31,6.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH001183,PET001183,CL000141,2025-08-31,21.09,0,0,0,0,No Accounting Transaction,,,,,,False
DH001184,PET001184,CL000081,2025-08-31,2.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH001185,PET001185,CL000176,2025-08-31,11.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH001186,PET001186,CL000057,2025-08-31,78.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH001187,PET001187,CL000099,2025-08-31,34.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH001188,PET001188,CL000062,2025-08-31,16.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH001189,PET001189,CL000021,2025-08-31,27.77,1,1,1,1,Confirmed Unique Match,RT000240,27.77,FIN001,2025-09-27,Missed cancellation refund,True
DH001190,PET001190,CL000135,2025-08-31,10.84,0,0,0,0,No Accounting Transaction,,,,,,False
DH001191,PET001191,CL000104,2025-08-31,22.58,1,1,1,1,Confirmed Unique Match,RT000188,22.58,DH002,2025-09-18,Refund due following policy review,True
DH001192,PET001192,CL000063,2025-08-31,53.24,1,1,1,1,Confirmed Unique Match,RT000469,53.24,DH001,2025-09-28,Customer account correction,True
DH001193,PET001193,CL000112,2025-08-31,19.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001194,PET001194,CL000010,2025-08-31,172.92,1,1,1,1,Confirmed Unique Match,RT000480,172.92,DH001,2025-09-17,Premium collected after cancellation,True
DH001195,PET001195,CL000116,2025-08-31,1.85,0,0,0,0,No Accounting Transaction,,,,,,False
DH001196,PET001196,CL000190,2025-08-31,31.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001197,PET001197,CL000026,2025-08-31,41.33,1,0,1,0,Amount Mismatch,,,,,,False
DH001198,PET001198,CL000197,2025-08-31,42.53,1,1,1,1,Confirmed Unique Match,RT000435,42.53,DH002,2025-09-14,Premium collected after cancellation,True
DH001199,PET001199,CL000072,2025-08-31,28.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001200,PET001200,CL000174,2025-08-31,77.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH001201,PET001201,CL000065,2025-08-31,26.31,0,0,0,0,No Accounting Transaction,,,,,,False
DH001202,PET001202,CL000106,2025-08-31,21.99,1,1,1,1,Confirmed Unique Match,RT000075,21.99,FIN001,2025-09-01,Premium collected after cancellation,True
DH001203,PET001203,CL000195,2025-08-31,82.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH001204,PET001204,CL000034,2025-08-31,12.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH001205,PET001205,CL000020,2025-08-31,24.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001206,PET001206,CL000038,2025-08-31,78.08,0,0,0,0,No Accounting Transaction,,,,,,False
DH001207,PET001207,CL000095,2025-08-31,5.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH001208,PET001208,CL000040,2025-08-31,175.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH001209,PET001209,CL000057,2025-08-31,3.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH001210,PET001210,CL000054,2025-08-31,1.13,1,1,1,1,Confirmed Unique Match,RT000074,1.13,DH001,2025-09-02,Refund due following policy review,True
DH001211,PET001211,CL000172,2025-08-31,45.98,0,0,0,0,No Accounting Transaction,,,,,,False
DH001212,PET001212,CL000162,2025-08-31,76.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001213,PET001213,CL000112,2025-08-31,23.13,1,1,1,1,Confirmed Unique Match,RT000365,23.13,DH001,2025-09-26,Refund due following policy review,True
DH001214,PET001214,CL000038,2025-08-31,43.78,0,0,0,0,No Accounting Transaction,,,,,,False
DH001215,PET001215,CL000146,2025-08-31,13.25,0,0,0,0,No Accounting Transaction,,,,,,False
