Case ID,Policy Number,Client Number,Outstanding Amount,Cancellation Status,Date Added,Reporting Date,Case Status,Completion Date,Completed By,Final Outcome,Case Age Days
DH000620,PET000620,CL000011,14.72,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000621,PET000621,CL000056,39.59,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000622,PET000622,CL000185,56.65,Void,2025-05-15,2025-05-23,Open,,,,8
DH000623,PET000623,CL000100,25.82,Void,2025-05-15,2025-05-23,Open,,,,8
DH000624,PET000624,CL000182,35.81,Void,2025-05-15,2025-05-23,Open,,,,8
DH000625,PET000625,CL000005,9.39,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000626,PET000626,CL000006,17.23,Void,2025-05-15,2025-05-23,Open,,,,8
DH000627,PET000627,CL000197,3.41,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000628,PET000628,CL000083,47.66,Void,2025-05-15,2025-05-23,Open,,,,8
DH000629,PET000629,CL000119,12.63,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000630,PET000630,CL000167,65.24,Void,2025-05-15,2025-05-23,Open,,,,8
DH000631,PET000631,CL000143,10.05,Void,2025-05-15,2025-05-23,Open,,,,8
DH000632,PET000632,CL000090,60.65,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000633,PET000633,CL000072,60.55,Void,2025-05-15,2025-05-23,Open,,,,8
DH000634,PET000634,CL000083,28.4,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000635,PET000635,CL000173,32.24,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000636,PET000636,CL000172,14.95,Void,2025-05-15,2025-05-23,Open,,,,8
DH000637,PET000637,CL000095,188.92,Void,2025-05-15,2025-05-23,Open,,,,8
DH000638,PET000638,CL000127,107.37,Void,2025-05-15,2025-05-23,Open,,,,8
DH000639,PET000639,CL000129,32.08,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000640,PET000640,CL000059,86.45,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000641,PET000641,CL000173,110.38,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000642,PET000642,CL000185,21.12,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000643,PET000643,CL000109,283.4,Cancelled,2025-05-15,2025-05-23,Open,,,,8
DH000644,PET000644,CL000065,28.95,Void,2025-05-15,2025-05-23,Open,,,,8
DH000494,PET000494,CL000047,80.61,Cancelled,2025-05-15,2025-05-30,Completed,2025-05-28,DH001,Refund Processed,13
DH000575,PET000575,CL000150,72.91,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000576,PET000576,CL000066,5.79,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000577,PET000577,CL000034,211.92,Void,2025-05-15,2025-05-30,Open,,,,15
DH000578,PET000578,CL000136,20.42,Void,2025-05-15,2025-05-30,Open,,,,15
DH000579,PET000579,CL000195,203.4,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000580,PET000580,CL000049,2.68,Void,2025-05-15,2025-05-30,Open,,,,15
DH000581,PET000581,CL000182,28.32,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000582,PET000582,CL000145,79.29,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000583,PET000583,CL000007,49.25,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000584,PET000584,CL000069,10.24,Void,2025-05-15,2025-05-30,Open,,,,15
DH000585,PET000585,CL000034,11.96,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000586,PET000586,CL000198,54.47,Void,2025-05-15,2025-05-30,Open,,,,15
DH000587,PET000587,CL000111,96.09,Void,2025-05-15,2025-05-30,Open,,,,15
DH000588,PET000588,CL000122,34.02,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000589,PET000589,CL000174,37.45,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000590,PET000590,CL000033,65.03,Void,2025-05-15,2025-05-30,Open,,,,15
DH000591,PET000591,CL000119,78.43,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000592,PET000592,CL000022,38.18,Void,2025-05-15,2025-05-30,Open,,,,15
DH000593,PET000593,CL000155,36.94,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000594,PET000594,CL000191,74.34,Void,2025-05-15,2025-05-30,Open,,,,15
DH000595,PET000595,CL000005,59.42,Void,2025-05-15,2025-05-30,Open,,,,15
DH000596,PET000596,CL000198,28.96,Void,2025-05-15,2025-05-30,Open,,,,15
DH000597,PET000597,CL000052,43.18,Void,2025-05-15,2025-05-30,Open,,,,15
DH000598,PET000598,CL000142,107.41,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000599,PET000599,CL000069,70.86,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000600,PET000600,CL000089,30.31,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000601,PET000601,CL000173,68.02,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000602,PET000602,CL000041,55.05,Void,2025-05-15,2025-05-30,Open,,,,15
DH000603,PET000603,CL000045,94.72,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000604,PET000604,CL000012,77.86,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000605,PET000605,CL000194,1.51,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000606,PET000606,CL000187,27.67,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000607,PET000607,CL000197,8.43,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000608,PET000608,CL000193,71.09,Void,2025-05-15,2025-05-30,Open,,,,15
DH000609,PET000609,CL000114,0.59,Void,2025-05-15,2025-05-30,Open,,,,15
DH000610,PET000610,CL000170,130.2,Void,2025-05-15,2025-05-30,Open,,,,15
DH000611,PET000611,CL000081,101.59,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000612,PET000612,CL000114,94.38,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000613,PET000613,CL000134,156.79,Void,2025-05-15,2025-05-30,Open,,,,15
DH000614,PET000614,CL000078,99.35,Void,2025-05-15,2025-05-30,Open,,,,15
DH000615,PET000615,CL000002,49.32,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000616,PET000616,CL000183,39.5,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000617,PET000617,CL000109,73.82,Void,2025-05-15,2025-05-30,Open,,,,15
DH000618,PET000618,CL000177,197.91,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000619,PET000619,CL000178,28.94,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000620,PET000620,CL000011,14.72,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000621,PET000621,CL000056,39.59,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000622,PET000622,CL000185,56.65,Void,2025-05-15,2025-05-30,Open,,,,15
DH000623,PET000623,CL000100,25.82,Void,2025-05-15,2025-05-30,Open,,,,15
DH000624,PET000624,CL000182,35.81,Void,2025-05-15,2025-05-30,Open,,,,15
DH000625,PET000625,CL000005,9.39,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000626,PET000626,CL000006,17.23,Void,2025-05-15,2025-05-30,Open,,,,15
DH000627,PET000627,CL000197,3.41,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000628,PET000628,CL000083,47.66,Void,2025-05-15,2025-05-30,Open,,,,15
DH000629,PET000629,CL000119,12.63,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000630,PET000630,CL000167,65.24,Void,2025-05-15,2025-05-30,Open,,,,15
DH000631,PET000631,CL000143,10.05,Void,2025-05-15,2025-05-30,Open,,,,15
DH000632,PET000632,CL000090,60.65,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000633,PET000633,CL000072,60.55,Void,2025-05-15,2025-05-30,Open,,,,15
DH000634,PET000634,CL000083,28.4,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000635,PET000635,CL000173,32.24,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000636,PET000636,CL000172,14.95,Void,2025-05-15,2025-05-30,Open,,,,15
DH000637,PET000637,CL000095,188.92,Void,2025-05-15,2025-05-30,Open,,,,15
DH000638,PET000638,CL000127,107.37,Void,2025-05-15,2025-05-30,Open,,,,15
DH000639,PET000639,CL000129,32.08,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000640,PET000640,CL000059,86.45,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000641,PET000641,CL000173,110.38,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000642,PET000642,CL000185,21.12,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000643,PET000643,CL000109,283.4,Cancelled,2025-05-15,2025-05-30,Open,,,,15
DH000644,PET000644,CL000065,28.95,Void,2025-05-15,2025-05-30,Open,,,,15
DH000575,PET000575,CL000150,72.91,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,No Refund Due,21
DH000576,PET000576,CL000066,5.79,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,Refund Processed,21
DH000577,PET000577,CL000034,211.92,Void,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,Refund Processed,19
DH000578,PET000578,CL000136,20.42,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000579,PET000579,CL000195,203.4,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000580,PET000580,CL000049,2.68,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000581,PET000581,CL000182,28.32,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000582,PET000582,CL000145,79.29,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-05,DH002,Refund Processed,21
DH000583,PET000583,CL000007,49.25,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000584,PET000584,CL000069,10.24,Void,2025-05-15,2025-06-06,Completed,2025-06-04,DH002,No Refund Due,20
DH000585,PET000585,CL000034,11.96,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000586,PET000586,CL000198,54.47,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000587,PET000587,CL000111,96.09,Void,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,No Refund Due,21
DH000588,PET000588,CL000122,34.02,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000589,PET000589,CL000174,37.45,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000590,PET000590,CL000033,65.03,Void,2025-05-15,2025-06-06,Completed,2025-06-05,DH002,Refund Processed,21
DH000591,PET000591,CL000119,78.43,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000592,PET000592,CL000022,38.18,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000593,PET000593,CL000155,36.94,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,No Refund Due,21
DH000594,PET000594,CL000191,74.34,Void,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000595,PET000595,CL000005,59.42,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000596,PET000596,CL000198,28.96,Void,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000597,PET000597,CL000052,43.18,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000598,PET000598,CL000142,107.41,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000599,PET000599,CL000069,70.86,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000600,PET000600,CL000089,30.31,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000601,PET000601,CL000173,68.02,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,Refund Processed,19
DH000602,PET000602,CL000041,55.05,Void,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,Refund Processed,19
DH000603,PET000603,CL000045,94.72,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000604,PET000604,CL000012,77.86,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-03,DH002,Refund Processed,19
DH000605,PET000605,CL000194,1.51,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000606,PET000606,CL000187,27.67,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,Refund Processed,19
DH000607,PET000607,CL000197,8.43,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,Refund Processed,19
DH000608,PET000608,CL000193,71.09,Void,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,No Refund Due,19
DH000609,PET000609,CL000114,0.59,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000610,PET000610,CL000170,130.2,Void,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,Refund Processed,21
DH000611,PET000611,CL000081,101.59,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000612,PET000612,CL000114,94.38,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,Refund Processed,21
DH000613,PET000613,CL000134,156.79,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000614,PET000614,CL000078,99.35,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000615,PET000615,CL000002,49.32,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000616,PET000616,CL000183,39.5,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000617,PET000617,CL000109,73.82,Void,2025-05-15,2025-06-06,Awaiting Other Department,,,,22
DH000618,PET000618,CL000177,197.91,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000619,PET000619,CL000178,28.94,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000620,PET000620,CL000011,14.72,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,Refund Processed,21
DH000621,PET000621,CL000056,39.59,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH002,Refund Processed,20
DH000622,PET000622,CL000185,56.65,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000623,PET000623,CL000100,25.82,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,No Refund Due,18
DH000624,PET000624,CL000182,35.81,Void,2025-05-15,2025-06-06,Completed,2025-06-05,DH001,Refund Processed,21
DH000625,PET000625,CL000005,9.39,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000626,PET000626,CL000006,17.23,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000627,PET000627,CL000197,3.41,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-04,DH001,Refund Processed,20
DH000628,PET000628,CL000083,47.66,Void,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Processed,22
DH000629,PET000629,CL000119,12.63,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,No Refund Due,18
DH000630,PET000630,CL000167,65.24,Void,2025-05-15,2025-06-06,Completed,2025-06-04,DH002,Refund Processed,20
DH000631,PET000631,CL000143,10.05,Void,2025-05-15,2025-06-06,Completed,2025-06-02,DH001,Refund Processed,18
DH000632,PET000632,CL000090,60.65,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-03,DH001,Refund Processed,19
DH000633,PET000633,CL000072,60.55,Void,2025-05-15,2025-06-06,Completed,2025-06-05,DH002,Refund Processed,21
DH000634,PET000634,CL000083,28.4,Cancelled,2025-05-15,2025-06-06,Completed,2025-06-06,DH001,Refund Already Processed,22
DH000635,PET000635,CL000173,32.24,Cancelled,2025-05-15,2025-06-06,Open,,,,22
DH000636,PET000636,CL000172,14.95,Void,2025-05-15,2025-06-06,Open,,,,22
DH000637,PET000637,CL000095,188.92,Void,2025-05-15,2025-06-06,Open,,,,22
DH000638,PET000638,CL000127,107.37,Void,2025-05-15,2025-06-06,Open,,,,22
DH000639,PET000639,CL000129,32.08,Cancelled,2025-05-15,2025-06-06,Open,,,,22
DH000640,PET000640,CL000059,86.45,Cancelled,2025-05-15,2025-06-06,Open,,,,22
DH000641,PET000641,CL000173,110.38,Cancelled,2025-05-15,2025-06-06,Open,,,,22
DH000642,PET000642,CL000185,21.12,Cancelled,2025-05-15,2025-06-06,Open,,,,22
DH000643,PET000643,CL000109,283.4,Cancelled,2025-05-15,2025-06-06,Open,,,,22
DH000644,PET000644,CL000065,28.95,Void,2025-05-15,2025-06-06,Open,,,,22
DH000617,PET000617,CL000109,73.82,Void,2025-05-15,2025-06-13,Completed,2025-06-11,DH001,Refund Processed,27
DH000635,PET000635,CL000173,32.24,Cancelled,2025-05-15,2025-06-13,Open,,,,29
DH000636,PET000636,CL000172,14.95,Void,2025-05-15,2025-06-13,Open,,,,29
DH000637,PET000637,CL000095,188.92,Void,2025-05-15,2025-06-13,Open,,,,29
DH000638,PET000638,CL000127,107.37,Void,2025-05-15,2025-06-13,Open,,,,29
DH000639,PET000639,CL000129,32.08,Cancelled,2025-05-15,2025-06-13,Open,,,,29
DH000640,PET000640,CL000059,86.45,Cancelled,2025-05-15,2025-06-13,Open,,,,29
DH000641,PET000641,CL000173,110.38,Cancelled,2025-05-15,2025-06-13,Open,,,,29
DH000642,PET000642,CL000185,21.12,Cancelled,2025-05-15,2025-06-13,Open,,,,29
DH000643,PET000643,CL000109,283.4,Cancelled,2025-05-15,2025-06-13,Open,,,,29
DH000644,PET000644,CL000065,28.95,Void,2025-05-15,2025-06-13,Open,,,,29
DH000635,PET000635,CL000173,32.24,Cancelled,2025-05-15,2025-06-20,Open,,,,36
DH000636,PET000636,CL000172,14.95,Void,2025-05-15,2025-06-20,Open,,,,36
DH000637,PET000637,CL000095,188.92,Void,2025-05-15,2025-06-20,Open,,,,36
DH000638,PET000638,CL000127,107.37,Void,2025-05-15,2025-06-20,Open,,,,36
DH000639,PET000639,CL000129,32.08,Cancelled,2025-05-15,2025-06-20,Open,,,,36
DH000640,PET000640,CL000059,86.45,Cancelled,2025-05-15,2025-06-20,Open,,,,36
DH000641,PET000641,CL000173,110.38,Cancelled,2025-05-15,2025-06-20,Open,,,,36
DH000642,PET000642,CL000185,21.12,Cancelled,2025-05-15,2025-06-20,Open,,,,36
DH000643,PET000643,CL000109,283.4,Cancelled,2025-05-15,2025-06-20,Open,,,,36
DH000644,PET000644,CL000065,28.95,Void,2025-05-15,2025-06-20,Open,,,,36
DH000645,PET000645,CL000115,13.43,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000646,PET000646,CL000157,53.3,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000647,PET000647,CL000160,4.15,Void,2025-06-15,2025-06-20,Open,,,,5
DH000648,PET000648,CL000050,0.62,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000649,PET000649,CL000114,15.52,Void,2025-06-15,2025-06-20,Open,,,,5
DH000650,PET000650,CL000088,48.81,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000651,PET000651,CL000088,29.03,Void,2025-06-15,2025-06-20,Open,,,,5
DH000652,PET000652,CL000085,28.18,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000653,PET000653,CL000124,97.63,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000654,PET000654,CL000050,95.64,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000655,PET000655,CL000051,8.51,Void,2025-06-15,2025-06-20,Open,,,,5
DH000656,PET000656,CL000062,24.9,Void,2025-06-15,2025-06-20,Open,,,,5
DH000657,PET000657,CL000049,25.13,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000658,PET000658,CL000039,12.14,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000659,PET000659,CL000131,45.3,Void,2025-06-15,2025-06-20,Open,,,,5
DH000660,PET000660,CL000122,26.04,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000661,PET000661,CL000097,47.42,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000662,PET000662,CL000110,27.31,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000663,PET000663,CL000129,35.75,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000664,PET000664,CL000078,88.43,Void,2025-06-15,2025-06-20,Open,,,,5
DH000665,PET000665,CL000003,64.1,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000666,PET000666,CL000059,60.5,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000667,PET000667,CL000107,28.0,Void,2025-06-15,2025-06-20,Open,,,,5
DH000668,PET000668,CL000058,37.43,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000669,PET000669,CL000085,41.97,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000670,PET000670,CL000146,227.8,Void,2025-06-15,2025-06-20,Open,,,,5
DH000671,PET000671,CL000099,19.33,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000672,PET000672,CL000029,4.47,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000673,PET000673,CL000155,22.42,Void,2025-06-15,2025-06-20,Open,,,,5
DH000674,PET000674,CL000064,46.41,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000675,PET000675,CL000180,89.62,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000676,PET000676,CL000179,25.75,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000677,PET000677,CL000185,281.75,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000678,PET000678,CL000043,30.25,Void,2025-06-15,2025-06-20,Open,,,,5
DH000679,PET000679,CL000030,56.83,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000680,PET000680,CL000072,58.54,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000681,PET000681,CL000046,11.39,Void,2025-06-15,2025-06-20,Open,,,,5
DH000682,PET000682,CL000027,22.34,Void,2025-06-15,2025-06-20,Open,,,,5
DH000683,PET000683,CL000108,0.64,Void,2025-06-15,2025-06-20,Open,,,,5
DH000684,PET000684,CL000186,26.63,Void,2025-06-15,2025-06-20,Open,,,,5
DH000685,PET000685,CL000028,16.95,Void,2025-06-15,2025-06-20,Open,,,,5
DH000686,PET000686,CL000056,40.7,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000687,PET000687,CL000198,66.61,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000688,PET000688,CL000190,33.5,Void,2025-06-15,2025-06-20,Open,,,,5
DH000689,PET000689,CL000096,18.09,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000690,PET000690,CL000195,8.02,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000691,PET000691,CL000176,61.13,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000692,PET000692,CL000014,57.09,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000693,PET000693,CL000109,19.97,Void,2025-06-15,2025-06-20,Open,,,,5
DH000694,PET000694,CL000130,71.68,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000695,PET000695,CL000142,62.87,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000696,PET000696,CL000004,86.52,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000697,PET000697,CL000032,32.63,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000698,PET000698,CL000109,62.13,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000699,PET000699,CL000175,2.85,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000700,PET000700,CL000021,17.56,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000701,PET000701,CL000023,5.94,Void,2025-06-15,2025-06-20,Open,,,,5
DH000702,PET000702,CL000126,1.16,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000703,PET000703,CL000051,30.11,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000704,PET000704,CL000105,46.52,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000705,PET000705,CL000195,1.08,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000706,PET000706,CL000195,29.44,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000707,PET000707,CL000093,68.93,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000708,PET000708,CL000155,5.54,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000709,PET000709,CL000001,291.51,Void,2025-06-15,2025-06-20,Open,,,,5
DH000710,PET000710,CL000125,34.51,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000711,PET000711,CL000134,89.25,Cancelled,2025-06-15,2025-06-20,Open,,,,5
DH000712,PET000712,CL000115,196.44,Void,2025-06-15,2025-06-20,Open,,,,5
DH000713,PET000713,CL000099,61.03,Void,2025-06-15,2025-06-20,Open,,,,5
DH000714,PET000714,CL000086,96.59,Void,2025-06-15,2025-06-20,Open,,,,5
